ID Cliente,Cliente,Idade,Telefone,Estado,DataCompra,Produto,Preço,Unidades,ValorCompra
2187,Thales Cavalcante,22,(69) 20470873,Acre,2024-12-12,Acessório para Jogo,89.9,3,269.7
2188,Nicole Cunha,26,(65) 73833547,Mato Grosso,2024-12-03,Graphic Novel,49.9,10,499.0
2189,Raquel Leão,19,(53) 68352898,Distrito Federal,2024-12-05,Poster,45.5,8,364.0
2190,Ana Beatriz Castro,36,(16) 20194506,São Paulo,2024-12-06,Camisa Temática,44.9,7,314.3
2191,Maria Eduarda Fogaça,24,(34) 64889457,Minas Gerais,2024-12-24,Jogos para PC,99.9,1,99.9
2192,Maria Eduarda Sales,47,(31) 53659782,Minas Gerais,2024-12-05,Jogo de Estratégia,98.7,8,789.6
2193,Juan Mendes,47,(77) 85738425,Bahia,2024-12-22,Action Figure,180.5,8,1444.0
2194,Maria Eduarda Freitas,35,(92) 48070233,Amazonas,2024-12-13,Acessórios e adereços,27.8,6,166.8
2195,Anna Liz Guerra,21,(46) 46444981,Paraná,2024-12-11,Mouse,39.9,3,119.7
2196,Eloá Camargo,36,(14) 92528842,São Paulo,2024-12-16,Luminária personalizada,250.1,3,750.3
2197,Bella Mendes,19,(68) 60160051,Acre,2024-12-08,Adesivo de Parede,24.9,5,124.5
2198,Maysa Cavalcanti,18,(61) 16760875,Distrito Federal,2024-12-16,Acessório para Jogo,89.9,6,539.4
2199,Agatha Vargas,29,(16) 81845574,São Paulo,2024-12-10,Console Portátil,350.9,2,701.8
2200,Maitê Mendonça,39,(11) 22756926,São Paulo,2024-12-11,Jogo para Console,109.9,9,989.1
2201,Maria Cecília Porto,28,(69) 24942124,Acre,2024-12-22,Teclado,49.9,9,449.1
2202,Manuella Freitas,38,(75) 99495517,Bahia,2024-12-15,Console Portátil,350.9,4,1403.6
2203,João Gabriel Teixeira,47,(62) 72341253,Goiás,2024-12-16,Teclado,49.9,2,99.8
2204,Lorena Cirino,19,(66) 35359695,Mato Grosso,2024-12-20,Console clássico,999.9,4,3999.6
2205,Maria Alice Azevedo,45,(28) 88646031,Espírito Santo,2024-12-16,Jogo de Estratégia,98.7,5,493.5
2206,Heloísa Machado,44,(15) 25240753,São Paulo,2024-12-30,Jogo de Estratégia,98.7,3,296.1
2207,Sofia Almeida,42,(31) 91075117,Minas Gerais,2024-12-10,Luminária personalizada,250.1,9,2250.9
2208,Maitê Melo,32,(74) 58199405,Bahia,2024-12-23,Console Portátil,350.9,4,1403.6
2209,Otto Leão,43,(12) 53027242,São Paulo,2024-12-03,Livro,59.9,2,119.8
2210,Renan Machado,43,(87) 32025206,Pernambuco,2024-12-04,Moletom,98.9,5,494.5
2211,Eloah Nascimento,28,(43) 45746296,Paraná,2024-12-19,Console clássico,999.9,9,8999.1
2212,Luiz Gustavo das Neves,50,(17) 75511825,São Paulo,2024-12-18,Pendrive,34.9,8,279.2
2213,Maria Helena Cirino,50,(21) 84364022,Rio de Janeiro,2024-12-09,Graphic Novel,49.9,9,449.1
2214,Cecilia da Costa,50,(99) 20859494,Maranhão,2024-12-23,Acessório para Jogo,89.9,10,899.0
2215,Maria Luiza Nogueira,26,(69) 40824143,Acre,2024-12-28,Jogos para PC,99.9,1,99.9
2216,Eloah Moura,29,(86) 34090576,Piauí,2024-12-23,Jogo de Cartas,29.5,6,177.0
2217,Raul Novais,41,(86) 56248102,Piauí,2024-12-07,Estatueta,350.1,1,350.1
2218,Luiz Fernando Pinto,28,(74) 31499382,Bahia,2024-12-11,Jogos para PC,99.9,8,799.2
2219,Clarice Campos,46,(32) 62991911,Minas Gerais,2024-12-11,chaveiro,10.75,2,21.5
2220,Pedro Lucas Siqueira,20,(74) 38930601,Bahia,2024-12-28,Camisa Temática,44.9,10,449.0
2221,Miguel Gonçalves,25,(75) 78038212,Bahia,2024-12-09,Pendrive,34.9,10,349.0
2222,Aylla Pastor,48,(52) 72191338,Goiás,2024-12-22,Jogos para PC,99.9,4,399.6
2223,Ravy Costela,25,(73) 24422221,Bahia,2024-12-12,Caneca Personalizada,29.9,2,59.8
2224,José Pedro Correia,45,(53) 30800089,Distrito Federal,2024-12-05,Estatueta,350.1,8,2800.8
2225,Renan Ramos,43,(17) 12115590,São Paulo,2024-12-28,Camisa Temática,44.9,8,359.2
2226,João Vitor Campos,47,(89) 65232724,Piauí,2024-12-05,Luminária personalizada,250.1,8,2000.8
2227,Ana Beatriz Aparecida,31,(22) 45945370,Rio de Janeiro,2024-12-07,Estatueta,350.1,9,3150.9
2228,Bella Pacheco,22,(86) 66525637,Piauí,2024-12-09,Quadro Decorativo,39.6,1,39.6
2229,Mariane Martins,34,(95) 77331961,Roraima,2024-12-20,Camisa Temática,44.9,3,134.7
2230,Rebeca Cirino,39,(95) 37211061,Roraima,2024-12-20,conjunto de dados RPG,30.5,2,61.0
2231,Cauã Cassiano,50,(71) 28772492,Bahia,2024-12-09,Jogo de Festa,62.4,10,624.0
2232,Maria Luísa Rodrigues,50,(32) 24902363,Minas Gerais,2024-12-16,Console clássico,999.9,9,8999.1
2233,Nina Vieira,30,(69) 80335997,Acre,2024-12-27,Luminária personalizada,250.1,2,500.2
2234,Aylla Pastor,43,(17) 83699245,São Paulo,2024-12-19,Acessório para Jogo,89.9,8,719.2
2235,Maria Cecília Andrade,29,(63) 52495241,Tocantins,2024-12-22,Console clássico,999.9,2,1999.8
2236,Brayan Cassiano,23,(64) 83693529,Goiás,2024-12-02,Funko Pop,80.5,2,161.0
2237,Davi Fogaça,36,(48) 85050162,Santa Catarina,2024-12-06,Quadro Decorativo,39.6,6,237.6
2238,Henrique da Mata,35,(28) 81677342,Espírito Santo,2024-12-27,Poster,45.5,6,273.0
2239,Theodoro Novais,31,(82) 16492392,Alagoas,2024-12-15,Teclado,49.9,8,399.2
2240,Bernardo Sampaio,47,(13) 54671456,São Paulo,2024-12-27,Jogo de Estratégia,98.7,2,197.4
2241,Maria Vitória Costela,28,(85) 29667608,Ceará,2024-12-24,Acessórios e adereços,27.8,2,55.6
2242,Mateus das Neves,36,(41) 14074186,Paraná,2024-12-11,Máscara,49.9,10,499.0
2243,Gael Vieira,20,(47) 52396695,Santa Catarina,2024-12-27,Console clássico,999.9,2,1999.8
2244,Mirella Leão,35,(24) 71178818,Rio de Janeiro,2024-12-27,Quadro Decorativo,39.6,9,356.4
2245,Heloisa Casa Grande,34,(67) 63505990,Mato Grosso do Sul,2024-12-23,Mangá,36.9,8,295.2
2246,Theodoro Martins,33,(65) 10222196,Mato Grosso,2024-12-03,Livro,59.9,2,119.8
2247,Davi Luiz Melo,26,(81) 43998191,Pernambuco,2024-12-30,Console clássico,999.9,5,4999.5
2248,Rebeca Silveira,35,(18) 14035816,São Paulo,2024-12-31,Jogo para Console,109.9,9,989.1
2249,Maria Liz Dias,36,(11) 42896353,São Paulo,2024-12-20,Acessório para Jogo,89.9,9,809.1
2250,Luiz Gustavo Sampaio,23,(38) 97024589,Minas Gerais,2024-12-23,Console clássico,999.9,6,5999.4
2251,Mathias Alves,40,(42) 92861238,Santa Catarina,2024-12-15,Luminária personalizada,250.1,2,500.2
2252,Leonardo Correia,37,(79) 91196589,Sergipe,2024-12-13,Jogo de Festa,62.4,7,436.8
2253,José Souza,49,(53) 71836863,Distrito Federal,2024-12-11,Pendrive,34.9,5,174.5
2254,Heloísa Cavalcante,37,(42) 44342562,Santa Catarina,2024-12-04,Jogos para PC,99.9,5,499.5
2255,Nathan Cassiano,49,(65) 45382278,Mato Grosso,2024-12-03,Quadrinho,34.9,10,349.0
2256,João Felipe Barbosa,37,(88) 31987739,Ceará,2024-12-10,Console clássico,999.9,10,9999.0
2257,Maria Júlia Campos,24,(31) 67982083,Minas Gerais,2024-12-28,Máscara,49.9,10,499.0
2258,Luana Pacheco,47,(47) 93078171,Santa Catarina,2024-12-08,Jogo de Cartas,29.5,3,88.5
2259,Eloah Rezende,29,(85) 39329302,Ceará,2024-12-02,chaveiro,10.75,5,53.75
2260,Yasmin Abreu,37,(27) 39239735,Espírito Santo,2024-12-04,Graphic Novel,49.9,9,449.1
2261,Clara da Paz,39,(16) 79125995,São Paulo,2024-12-13,Pendrive,34.9,6,209.4
2262,Noah da Cunha,42,(63) 76569844,Tocantins,2024-12-29,pijama,85.9,7,601.3
2263,Francisco Mendonça,37,(42) 87611570,Santa Catarina,2024-12-10,Moletom,98.9,3,296.7
2264,Ana Carolina Fernandes,49,(12) 87282561,São Paulo,2024-12-31,Jogo de Cartas,29.5,2,59.0
2265,Ísis Dias,47,(99) 95661996,Maranhão,2024-12-20,Poster,45.5,3,136.5
2266,Maria Eduarda Caldeira,37,(62) 35174959,Goiás,2024-12-10,Jogo de Cartas,29.5,8,236.0
2267,Maria Liz Abreu,28,(64) 49188532,Goiás,2024-12-14,Máscara,49.9,4,199.6
2268,Anthony da Rosa,45,(68) 75779642,Acre,2024-12-03,Camisa Temática,44.9,8,359.2
2269,Lucas Freitas,41,(32) 49279650,Minas Gerais,2024-12-30,Jogos para PC,99.9,4,399.6
2270,Maria Alice Rios,43,(53) 92356710,Distrito Federal,2024-12-07,conjunto de dados RPG,30.5,7,213.5
2271,Cecília Carvalho,36,(17) 21021655,São Paulo,2024-12-07,Jogo de Estratégia,98.7,6,592.2
2272,Liz Pereira,19,(21) 65695817,Rio de Janeiro,2024-12-03,conjunto de dados RPG,30.5,7,213.5
2273,Davi Luiz Pastor,35,(38) 91731332,Minas Gerais,2024-12-04,Mouse,39.9,8,319.2
2274,Ana Lívia Pereira,50,(64) 83118486,Goiás,2024-12-15,Graphic Novel,49.9,8,399.2
2275,Ágatha Ramos,34,(28) 87697275,Espírito Santo,2024-12-23,Camisa Temática,44.9,8,359.2
2276,José Albuquerque,35,(43) 13753306,Paraná,2024-12-16,Pendrive,34.9,7,244.3
2277,Calebe Campos,34,(84) 32273621,Rio Grande do Norte,2024-12-25,Console Portátil,350.9,9,3158.1
2278,Erick Dias,49,(65) 99086286,Mato Grosso,2024-12-22,Console clássico,999.9,4,3999.6
2279,Carolina Costa,18,(45) 81075084,Paraná,2024-12-16,Graphic Novel,49.9,7,349.3
2280,Arthur Miguel Almeida,18,(35) 73584164,Minas Gerais,2024-12-04,chaveiro,10.75,3,32.25
2281,Leonardo Ramos,34,(95) 59469041,Roraima,2024-12-20,Mouse,39.9,5,199.5
2282,Erick da Rosa,26,(12) 41398496,São Paulo,2024-12-19,Máscara,49.9,5,249.5
2283,Henry Cavalcanti,18,(42) 51975001,Santa Catarina,2024-12-25,Jogos para PC,99.9,3,299.7
2284,Lunna Brito,42,(42) 53292491,Santa Catarina,2024-12-24,Mouse,39.9,1,39.9
2285,Antonella Teixeira,23,(65) 18997548,Mato Grosso,2024-12-27,Copo Térmico,39.9,10,399.0
2286,Kamilly Sá,21,(34) 34317522,Minas Gerais,2024-12-20,Console Portátil,350.9,1,350.9
2287,Ana Cecília Freitas,36,(94) 27244773,Pará,2024-12-08,Camisa Temática,44.9,10,449.0
2288,Ana Clara Moura,21,(61) 52454706,Distrito Federal,2024-12-07,Graphic Novel,49.9,4,199.6
2289,Maria Vitória Fogaça,46,(43) 99619375,Paraná,2024-12-29,Graphic Novel,49.9,3,149.7
2290,Lorena Melo,37,(21) 89239223,Rio de Janeiro,2024-12-11,Jogos para PC,99.9,5,499.5
2291,Julia Novais,49,(47) 39983266,Santa Catarina,2024-12-27,Console Portátil,350.9,9,3158.1
2292,Heloisa Dias,44,(27) 30473595,Espírito Santo,2024-12-16,Fantasia,112.5,6,675.0
2293,Maria Cecília Moreira,36,(44) 96266159,Paraná,2024-12-21,Caneca Personalizada,29.9,7,209.3
2294,Yuri Andrade,43,(75) 41981937,Bahia,2024-12-24,Jogo de Festa,62.4,10,624.0
2295,Vinicius da Cruz,43,(99) 72489270,Maranhão,2024-12-29,Mangá,36.9,3,110.7
2296,Maria Eduarda Borges,25,(24) 81371694,Rio de Janeiro,2024-12-28,Mouse,39.9,9,359.1
2297,Oliver da Mata,30,(31) 94229844,Minas Gerais,2024-12-08,Boné,39.9,6,239.4
2298,Ana Mendes,46,(12) 42665769,São Paulo,2024-12-22,Acessórios e adereços,27.8,2,55.6
2299,Valentina Câmara,49,(52) 86241350,Goiás,2024-12-11,Jogo de Cartas,29.5,1,29.5
2300,Carolina da Mota,24,(61) 36519028,Distrito Federal,2024-12-15,Poster,45.5,9,409.5
2301,Isaque Souza,37,(13) 82031830,São Paulo,2024-12-21,Máscara,49.9,7,349.3
2302,Arthur Miguel Peixoto,26,(48) 40097074,Santa Catarina,2024-12-20,Mouse,39.9,9,359.1
2303,João Gabriel Costela,19,(71) 24984787,Bahia,2024-12-25,Acessório para Jogo,89.9,4,359.6
2304,Marcela Guerra,45,(31) 22544444,Minas Gerais,2024-12-31,Quadro Decorativo,39.6,8,316.8
2305,Benício Brito,39,(45) 91163856,Paraná,2024-12-16,Teclado,49.9,2,99.8
2306,Henry Rodrigues,23,(16) 11074806,São Paulo,2024-12-19,Jogo de Festa,62.4,2,124.8
2307,Lunna Vasconcelos,48,(92) 95180109,Amazonas,2024-12-28,Camisa Temática,44.9,7,314.3
2308,André Sampaio,30,(68) 93195124,Acre,2024-12-06,Quadrinho,34.9,4,139.6
2309,Benjamim Câmara,37,(92) 11229478,Amazonas,2024-12-19,Acessório para Jogo,89.9,9,809.1
2310,Hadassa Silveira,44,(51) 12810879,Mato Grosso,2024-12-19,Fantasia,112.5,2,225.0
2311,Marina Castro,19,(37) 94477494,Minas Gerais,2024-12-06,Quadro Decorativo,39.6,10,396.0
2312,Gustavo Henrique Machado,21,(69) 68768136,Acre,2024-12-13,Teclado,49.9,9,449.1
2313,Emanuel Cunha,18,(53) 64048849,Distrito Federal,2024-12-10,Acessório para Jogo,89.9,3,269.7
2314,Lavínia da Paz,32,(87) 96772276,Pernambuco,2024-12-02,Jogo de Cartas,29.5,1,29.5
2315,Yasmin Duarte,20,(88) 47888913,Ceará,2024-12-01,Jogo de Festa,62.4,3,187.2
2316,Maria Flor da Mata,37,(47) 70814878,Santa Catarina,2024-12-25,Adesivo de Parede,24.9,4,99.6
2317,Luiz Gustavo Melo,31,(75) 25687032,Bahia,2024-12-24,Mouse,39.9,2,79.8
2318,Vinícius da Paz,21,(91) 58717883,Pará,2024-12-16,Quadro Decorativo,39.6,3,118.8
2319,Alexia Sales,38,(91) 55786445,Pará,2024-12-06,Quadro Decorativo,39.6,10,396.0
2320,Gabriela Monteiro,18,(32) 29390293,Minas Gerais,2024-12-28,Quadro Decorativo,39.6,3,118.8
2321,Benjamin Barbosa,27,(98) 75239607,Maranhão,2024-12-05,Quadro Decorativo,39.6,4,158.4
2322,Julia Costa,28,(77) 10996549,Bahia,2024-12-09,Jogo para Console,109.9,4,439.6
2323,Liz Rocha,38,(19) 47193142,São Paulo,2024-12-13,pijama,85.9,10,859.0
2324,Maria Flor Almeida,39,(14) 11078236,São Paulo,2024-12-07,Jogo para Console,109.9,9,989.1
2325,Camila Aparecida,21,(96) 19217040,Amapá,2024-12-23,Jogo para Console,109.9,5,549.5
2326,Davi Lucca Fogaça,31,(61) 34907875,Distrito Federal,2024-12-09,Quadro Decorativo,39.6,10,396.0
2327,Asafe Rocha,24,(35) 13253727,Minas Gerais,2024-12-20,Caneca Personalizada,29.9,9,269.1
2328,Aylla Castro,41,(61) 94267861,Distrito Federal,2024-12-24,Console clássico,999.9,3,2999.7
2329,Vitória Fonseca,31,(65) 74044033,Mato Grosso,2024-12-03,Quadro Decorativo,39.6,3,118.8
2330,Sara Peixoto,38,(87) 93208695,Pernambuco,2024-12-13,Jogo de Festa,62.4,10,624.0
2331,Davi da Mota,49,(67) 77842057,Mato Grosso do Sul,2024-12-17,Luminária personalizada,250.1,4,1000.4
2332,Bento Pimenta,47,(94) 74717404,Pará,2024-12-20,Mangá,36.9,4,147.6
2333,Yago Barros,48,(37) 83881019,Minas Gerais,2024-12-11,Jogo para Console,109.9,3,329.7
2334,Giovanna Brito,23,(63) 84765388,Tocantins,2024-12-02,Funko Pop,80.5,9,724.5
2335,Laís Costela,23,(75) 47446807,Bahia,2024-12-06,Caneca Personalizada,29.9,4,119.6
2336,Kamilly Correia,21,(13) 28090200,São Paulo,2024-12-18,Acessórios e adereços,27.8,4,111.2
2337,Lavínia Freitas,45,(96) 75053143,Amapá,2024-12-23,Camisa Temática,44.9,4,179.6
2338,Apollo Cassiano,42,(84) 92416993,Rio Grande do Norte,2024-12-15,Quadro Decorativo,39.6,1,39.6
2339,Cecilia Siqueira,30,(98) 17911856,Maranhão,2024-12-29,chaveiro,10.75,1,10.75
2340,Lorena Mendes,40,(98) 15794498,Maranhão,2024-12-21,Mangá,36.9,4,147.6
2341,Aylla Nogueira,26,(45) 74301919,Paraná,2024-12-01,Console Portátil,350.9,3,1052.7
2342,Erick Costa,48,(67) 37969334,Mato Grosso do Sul,2024-12-30,Acessórios e adereços,27.8,3,83.4
2343,Rebeca Marques,43,(17) 34389569,São Paulo,2024-12-31,Jogo de Pratos e Talheres Temático,19.9,10,199.0
2344,Renan da Cunha,39,(99) 82719591,Maranhão,2024-12-30,Quadro Decorativo,39.6,9,356.4
2345,Benjamim Cunha,32,(62) 39024369,Goiás,2024-12-28,Jogo para Console,109.9,10,1099.0
2346,Cauê Alves,22,(15) 52683988,São Paulo,2024-12-16,Mouse,39.9,3,119.7
2347,Maria Liz Caldeira,37,(98) 99710777,Maranhão,2024-12-28,Console clássico,999.9,7,6999.3
2348,João Pedro Marques,23,(51) 87273321,Mato Grosso,2024-12-16,Acessório para Jogo,89.9,3,269.7
2349,Elisa Siqueira,25,(68) 72856006,Acre,2024-12-20,Quadrinho,34.9,2,69.8
2350,Thales Câmara,47,(68) 49607865,Acre,2024-12-22,Camisa Temática,44.9,5,224.5
2351,Dom Farias,20,(91) 99090259,Pará,2024-12-28,Teclado,49.9,3,149.7
2352,Marcela Câmara,47,(27) 37425108,Espírito Santo,2024-12-25,Console clássico,999.9,4,3999.6
2353,Valentina Sá,40,(46) 79394696,Paraná,2024-12-22,Livro,59.9,5,299.5
2354,Isabelly da Paz,40,(34) 32402617,Minas Gerais,2024-12-10,Caneca Personalizada,29.9,9,269.1
2355,Sabrina Leão,48,(83) 21158693,Paraíba,2024-12-29,Camisa Temática,44.9,2,89.8
2356,Maria Fernanda Araújo,33,(86) 81040202,Piauí,2024-12-09,Action Figure,180.5,2,361.0
2357,Julia Araújo,28,(82) 16838125,Alagoas,2024-12-31,Adesivo de Parede,24.9,3,74.7
2358,Josué Abreu,25,(11) 18404249,São Paulo,2024-12-09,Livro,59.9,7,419.3
2359,Isabella Machado,29,(75) 47691845,Bahia,2024-12-17,Funko Pop,80.5,8,644.0
2360,Gabrielly Costa,28,(73) 52531820,Bahia,2024-12-07,Peruca,39.9,8,319.2
2361,Kevin Dias,47,(38) 22799837,Minas Gerais,2024-12-13,Boné,39.9,9,359.1
2362,Giovanna Mendonça,50,(16) 67007077,São Paulo,2024-12-28,Fantasia,112.5,6,675.0
2363,Gael Henrique Dias,26,(65) 41850783,Mato Grosso,2024-12-18,Copo Térmico,39.9,6,239.4
2364,Ana Liz da Cunha,40,(66) 88265457,Mato Grosso,2024-12-29,Funko Pop,80.5,5,402.5
2365,Miguel Sá,31,(45) 11507384,Paraná,2024-12-27,Jogo de Cartas,29.5,6,177.0
2366,Maitê Pacheco,34,(98) 13871186,Maranhão,2024-12-24,Livro,59.9,3,179.7
2367,Pedro Henrique Farias,45,(21) 35234887,Rio de Janeiro,2024-12-03,Adesivo de Parede,24.9,4,99.6
2368,Luísa da Costa,36,(14) 35671518,São Paulo,2024-12-22,Adesivo de Parede,24.9,2,49.8
2369,Asafe Vargas,34,(79) 26584811,Sergipe,2024-12-26,Console clássico,999.9,9,8999.1
2370,Agatha Mendes,42,(79) 57920007,Sergipe,2024-12-28,conjunto de dados RPG,30.5,5,152.5
2371,Emanuel Abreu,39,(53) 11702848,Distrito Federal,2024-12-23,Camisa Temática,44.9,3,134.7
2372,Melina Souza,18,(86) 72972178,Piauí,2024-12-18,Fantasia,112.5,6,675.0
2373,Maria Helena Cirino,43,(83) 40532764,Paraíba,2024-12-04,Estatueta,350.1,3,1050.3
2374,Matheus Ferreira,26,(24) 71233450,Rio de Janeiro,2024-12-14,Jogo de Estratégia,98.7,9,888.3
2375,Isadora Albuquerque,47,(95) 34845991,Roraima,2024-12-18,Coleção de Figurinhas,91.9,1,91.9
2376,Ravi Lucca Rezende,47,(97) 81420450,Amazonas,2024-12-10,Funko Pop,80.5,1,80.5
2377,Luan Farias,21,(98) 24819983,Maranhão,2024-12-06,Quadro Decorativo,39.6,7,277.2
2378,Liz Viana,24,(42) 92590747,Santa Catarina,2024-12-08,Fantasia,112.5,3,337.5
2379,Ravy Sousa,39,(66) 73322300,Mato Grosso,2024-12-15,Action Figure,180.5,8,1444.0
2380,Valentim Moraes,46,(19) 36303984,São Paulo,2024-12-30,Acessórios e adereços,27.8,2,55.6
2381,Maria Liz Araújo,49,(45) 79267063,Paraná,2024-12-12,Fantasia,112.5,9,1012.5
2382,Beatriz da Mota,40,(21) 31421375,Rio de Janeiro,2024-12-07,Funko Pop,80.5,9,724.5
2383,Aurora Silva,47,(13) 32397436,São Paulo,2024-12-03,Mangá,36.9,4,147.6
2384,Bruno Fonseca,46,(28) 30174776,Espírito Santo,2024-12-29,Jogo de Pratos e Talheres Temático,19.9,6,119.4
2385,José Vargas,28,(28) 69800102,Espírito Santo,2024-12-19,Jogo de Estratégia,98.7,9,888.3
2386,Anna Liz Caldeira,49,(21) 74379166,Rio de Janeiro,2024-12-16,Mangá,36.9,6,221.4
2387,Luan Câmara,22,(89) 79689889,Piauí,2024-12-04,Console Portátil,350.9,10,3509.0
2388,Luiz Henrique Rios,31,(52) 83059931,Goiás,2024-12-15,Jogo de Pratos e Talheres Temático,19.9,9,179.1
2389,Yasmin Aragão,34,(47) 24692837,Santa Catarina,2024-12-21,Action Figure,180.5,7,1263.5
2390,Gabriela Nunes,48,(81) 51618675,Pernambuco,2024-12-26,Console clássico,999.9,4,3999.6
2391,Valentim da Cunha,34,(35) 28574760,Minas Gerais,2024-12-16,Quadro Decorativo,39.6,6,237.6
2392,Henrique Porto,26,(95) 56012630,Roraima,2024-12-14,Graphic Novel,49.9,10,499.0
2393,Davi Lucas Fonseca,36,(43) 22647922,Paraná,2024-12-15,chaveiro,10.75,5,53.75
2394,Kaique Cirino,30,(64) 41385202,Goiás,2024-12-22,Mangá,36.9,4,147.6
2395,Liam Mendonça,39,(42) 51542506,Santa Catarina,2024-12-10,Camisa Temática,44.9,2,89.8
2396,Mateus Costa,47,(98) 58393558,Maranhão,2024-12-20,Jogo de Estratégia,98.7,3,296.1
2397,Benjamin Camargo,26,(61) 97388818,Distrito Federal,2024-12-01,Console Portátil,350.9,8,2807.2
2398,Matheus Almeida,20,(77) 45180875,Bahia,2024-12-08,Console clássico,999.9,1,999.9
2399,Lorenzo Casa Grande,37,(88) 64581231,Ceará,2024-12-19,Peruca,39.9,9,359.1
2400,Maria Vitória Azevedo,49,(92) 28463220,Amazonas,2024-12-30,Jogo para Console,109.9,9,989.1
2401,Maria Julia Farias,33,(84) 95603078,Rio Grande do Norte,2024-12-20,Jogo para Console,109.9,1,109.9
2402,Josué Siqueira,29,(99) 37411594,Maranhão,2024-12-20,Acessório para Jogo,89.9,9,809.1
2403,Juliana Martins,19,(64) 14581876,Goiás,2024-12-05,Estatueta,350.1,5,1750.5
2404,Maria Luiza Dias,44,(13) 63097328,São Paulo,2024-12-27,Quadrinho,34.9,1,34.9
2405,Ana Beatriz Cassiano,50,(52) 89471448,Goiás,2024-12-09,Quadrinho,34.9,5,174.5
2406,Julia Costa,37,(84) 57090601,Rio Grande do Norte,2024-12-23,Acessórios e adereços,27.8,5,139.0
2407,Leonardo Rezende,45,(28) 67262335,Espírito Santo,2024-12-28,Console clássico,999.9,8,7999.2
2408,Maitê Brito,37,(35) 38664395,Minas Gerais,2024-12-01,Acessório para Jogo,89.9,6,539.4
2409,Valentim Câmara,43,(31) 32392335,Minas Gerais,2024-12-25,Console Portátil,350.9,9,3158.1
2410,Joaquim Lopes,29,(11) 60638304,São Paulo,2024-12-01,Jogos para PC,99.9,3,299.7
2411,Valentina Cavalcante,30,(49) 97104263,Santa Catarina,2024-12-19,pijama,85.9,9,773.1
2412,Luana Machado,37,(88) 72140019,Ceará,2024-12-26,Acessório para Jogo,89.9,2,179.8
2413,Nicole Sales,36,(53) 46759601,Distrito Federal,2024-12-23,Quadro Decorativo,39.6,6,237.6
2414,Emilly Nogueira,25,(14) 68061072,São Paulo,2024-12-23,Graphic Novel,49.9,6,299.4
2415,Caleb Azevedo,27,(89) 11287827,Piauí,2024-12-11,Fantasia,112.5,5,562.5
2416,Luiz Fernando Carvalho,18,(82) 44850039,Alagoas,2024-12-22,Poster,45.5,2,91.0
2417,Anthony Gabriel da Rosa,25,(82) 86391776,Alagoas,2024-12-29,Mouse,39.9,2,79.8
2418,Ana Julia Ferreira,35,(46) 19260483,Paraná,2024-12-16,Acessório para Jogo,89.9,1,89.9
2419,Stephany Farias,41,(28) 69696355,Espírito Santo,2024-12-24,Console clássico,999.9,1,999.9
2420,Ravi Lucca Azevedo,44,(37) 62770016,Minas Gerais,2024-12-08,Quadro Decorativo,39.6,9,356.4
2421,Arthur Marques,22,(48) 68027320,Santa Catarina,2024-12-04,Coleção de Figurinhas,91.9,6,551.4
2422,Caleb Casa Grande,20,(87) 77270956,Pernambuco,2024-12-02,Adesivo de Parede,24.9,9,224.1
2423,Pietra Siqueira,35,(49) 21236954,Santa Catarina,2024-12-24,Poster,45.5,4,182.0
2424,Francisco Brito,33,(71) 67307289,Bahia,2024-12-13,conjunto de dados RPG,30.5,1,30.5
2425,Miguel Souza,35,(77) 90041562,Bahia,2024-12-31,pijama,85.9,3,257.7
2426,Heloísa Marques,34,(14) 81500038,São Paulo,2024-12-09,Action Figure,180.5,3,541.5
2427,Fernanda Abreu,49,(83) 44372975,Paraíba,2024-12-23,Quadrinho,34.9,2,69.8
2428,Davi Lucas Brito,29,(33) 95208211,Minas Gerais,2024-12-31,Jogo de Pratos e Talheres Temático,19.9,2,39.8
2429,Thiago Albuquerque,22,(17) 31410955,São Paulo,2024-12-03,Poster,45.5,4,182.0
2430,Eloá Vargas,28,(96) 95784622,Amapá,2024-12-27,Action Figure,180.5,1,180.5
2431,Fernando da Paz,44,(63) 28787540,Tocantins,2024-12-15,Teclado,49.9,6,299.4
2432,Hellena Alves,26,(64) 35558100,Goiás,2024-12-07,Luminária personalizada,250.1,4,1000.4
2433,Davi Luiz Garcia,45,(75) 88131233,Bahia,2024-12-15,chaveiro,10.75,6,64.5
2434,Ayla Pinto,34,(87) 96961347,Pernambuco,2024-12-12,Adesivo de Parede,24.9,4,99.6
2435,João Lucas Silva,23,(86) 51522105,Piauí,2024-12-28,Action Figure,180.5,10,1805.0
2436,Ester Moraes,24,(27) 28669865,Espírito Santo,2024-12-16,conjunto de dados RPG,30.5,5,152.5
2437,Antony Araújo,30,(69) 56429572,Acre,2024-12-26,pijama,85.9,6,515.4
2438,Ana Camargo,30,(31) 78603957,Minas Gerais,2024-12-09,Mangá,36.9,2,73.8
2439,Benjamim Garcia,31,(38) 71944972,Minas Gerais,2024-12-30,Console Portátil,350.9,5,1754.5
2440,Isadora Jesus,22,(81) 26804558,Pernambuco,2024-12-21,Copo Térmico,39.9,7,279.3
2441,Ana Carolina Novaes,25,(93) 12985361,Pará,2024-12-07,Pendrive,34.9,7,244.3
2442,Bárbara Porto,30,(71) 45605432,Bahia,2024-12-24,Console clássico,999.9,1,999.9
